ID,name,main_category,backers,usd_pledged_real,usd_goal_real
331798078,That Old Feeling - A New CD From Jazz Pianist Ben Paterson,Music,111,10810.0,10000.0
879499243,Help Build 1940's Brewing Company's Tasting Room,Food,136,16475.0,16000.0
1574409111,"""Sometimes You Need a Jellyfish"" Children's Book",Publishing,205,11184.0,10000.0
545984827,KUHS Community Radio - solar powered!,Publishing,106,10277.0,9790.0
294811771,Lovecraft Nightmares,Design,118,14354.33,40000.0
1187989930,Hell Dorado Miniature Skirmish Game: Inferno Expansion,Games,954,129800.0,15000.0
1440420155,Roll with Jen - A Female Anthony Bourdain?,Film & Video,128,11576.67,10000.0
946268073,SoulLite: Bamboo Ski + Hiking Poles Redefined,Design,232,30124.0,17000.0
756639379,SHOWS & TALES,Publishing,213,24015.0,12000.0
1287196325,"Geto Boys' new album ""Habeas Corpus""",Music,289,46647.0,100000.0
893556833,FYB® London | The Worlds SMARTEST Handbag,Technology,432,131448.5,30000.0
610395103,Library Ranger Badges,Comics,612,33298.55,7000.0
1971999592,A Destination Farmers Market in the Shenandoah Valley,Food,110,14337.0,25000.0
567317941,Ultralight A-Z - The Video Guide To Lightweight Backpacking,Film & Video,176,10582.0,6000.0
1184041434,"Dizmio Wallet: Slim, Small, Minimal - RFID Blocking Wallet",Design,808,22856.26,6000.0
54211843,Get in on the Ground Floor!,Art,108,15111.0,15000.0
1063956401,PAGE TURNER:  Asian American Literary Festival (2011),Publishing,107,13262.0,5000.0
1417763165,Age of Cthulhu 9: The Lost Expedition,Games,470,15017.0,3000.0
1176820585,Songs for Children Sung by Characters from Shakespeare,Publishing,127,22158.0,22000.0
780147282,INFOLIST - New & Improved!,Film & Video,477,40055.0,35000.0
513193705,La Calavera Bakery Needs an Oven,Food,196,20449.0,20000.0
730202904,Capturing Impermanence: A Calendar of Ephemeral Art,Publishing,243,12415.0,12000.0
2058315867,Eco Conscious Performance Apparel by BaliniSports (Canceled),Fashion,44,13480.0,20000.0
255263163,Piper: a Minecraft Toolbox For Budding Inventors,Design,1375,280033.0,50000.0
973698205,WOLFE WATCHES - 15 Years in the making...,Fashion,314,66751.0,17300.0
1107069247,GROW-Food: Create a multilingual incubator for food artisans,Food,158,15001.36,10000.0
485187263,TLC is BACK to make our FINAL ALBUM with YOU!,Music,4201,430255.01,150000.0
1537976425,CoolCats & AssHats,Games,420,21674.0,10000.0
1851500048,Mega Tiny Anti-Gravity Case - iPhone 6/5 | Galaxy S6/S6 Edge,Design,3107,164373.99,25000.0
1579322489,One Deck Dungeon,Games,3061,122632.0,20000.0
81008110,Stove Lite - A lantern powered by the heat of your stove.,Technology,191,28986.0,80000.0
1908611428,BLOOD KISS,Film & Video,1485,88321.41,50000.0
604636621,DDCC Activewear,Fashion,154,18111.0,17000.0
1517883653,"Hey Durango, kick industrial ice cream to the curb",Food,67,15113.0,15000.0
315702817,San Fermin - Sin Igual: Unparalleled,Film & Video,52,10056.0,10000.0
1695845916,Ausker: Redefining High Quality Cookware,Design,966,168080.0,30000.0
833418711,Freedom Bands: Innovation to the Modern Accessory,Fashion,82,11650.2,10000.0
568032959,"""One Day I Too Go Fly"" Documentary Production",Film & Video,361,31060.01,30000.0
1474067369,THE BALANCING ACT: the house of yes documentary,Film & Video,118,13075.0,13000.0
1670233229,Tabzu: The iPad cradle is in it's LAST HOUR!  Come visit!!,Design,405,28617.99,20000.0
1861471140,La Botanica: a dynamic San Anto vegan eatery & bar!,Food,225,15257.0,10000.0
675275350,The Forgotten Coast: Return to Wild Florida,Film & Video,385,41916.0,37000.0
1100253004,Matter Gallery - Art & Sustainability Hanging Together,Art,232,22375.24,22000.0
1535671049,Simple Portion Bowls - just measure what matters,Design,177,15582.0,70000.0
1832550770,Fidget in Style with INFINITY CUBE - Luxury EDC Fidgeting,Design,801,80706.0,5000.0
1886409989,LoGROcal - Sustainable Mushroom Farm,Food,152,11076.78,10000.0
1561246692,WOODGRAIN WATCHES,Design,444,81921.88,12000.0
1238173614,MISHAP! Brewing Company - Clearly a better name.,Food,339,25708.0,20000.0
2066697416,PopYum – A Better Everyday Baby Bottle,Design,81,10639.0,10000.0
1386851254,Green Barrel ~ Home Barrel Dispenser,Design,77,10601.0,16000.0
474140712,The Spark Planner - Achieve all your goals in 2016,Design,13263,460602.27,15000.0
1299989720,Champions of Aetaltis: A Heroic Fantasy Anthology,Publishing,473,18035.0,14500.0
791584960,The UpGrade - Active Learning for Kids (Canceled),Design,92,25695.0,45000.0
1693808201,FED UP: Food Education For Every Classroom,Film & Video,1135,162903.01,150000.0
1901842592,Joe Bean Parklet,Design,211,12828.0,11875.0
1144115156,Nakom,Film & Video,266,32430.31,30000.0
1845445747,Belly of the Beast RPG,Games,857,11109.0,3000.0
1897007921,Colony Clash : Insect Warfare,Games,373,18533.0,10000.0
1869158933,A Portable + Modular Brick Oven. Ultra-Durable Pizza Stones.,Design,96,35116.0,30000.0
969789308,Badger 360° LED Jacket,Fashion,119,12510.0,12500.0
328023326,TEBie – The Fun Multi-Cultural Learning Companion Kids Love!,Design,27,11417.0,30000.0
312663564,Colony Collapse Disorder is SOLVED with the Bee Pole!,Technology,349,11278.0,25000.0
2004306675,The Limb.al,Design,2838,96559.51,11000.0
904085970,You Got This: A Mantra Coloring Book,Publishing,450,12350.0,6000.0
1921767938,Intuitive Painting: a restropective,Publishing,101,14185.0,10000.0
1047160060,The FreshCap™ Hits the Beer Scene-CO2 INJECTION SYSTEM,Design,390,57315.0,5000.0
1179868022,Progress: Evolution of Technology,Games,1980,95031.1,19000.0
1831829344,Yardmaster - Rule the Rails!,Games,1997,39992.0,18000.0
1635785541,OF THE SEA: a film about California Fishermen,Film & Video,227,13310.7,12500.0
676853688,Handsome Cycles Pillion Tandem Bike - Ride More Together,Design,22,20818.0,55000.0
1911650657,Singularity&Co - Save the Adventure!,Publishing,389,12214.3,12000.0
2092115479,"La Victrola: Music, Art & Cabaret",Art,225,13460.0,12000.0
302053885,See Potential,Photography,377,13395.01,10000.0
648781532,Help us make a new record!,Music,93,14901.0,14000.0
234322306,IPUMP ® THE LIGHTEST AIR PUMP EVER INVENTED !!!,Design,662,53318.26,10000.0
698151294,"lundí: luxury, heated smart-boots (Canceled)",Fashion,285,27344.0,55000.0
1621595624,The Official Protomen Documentary,Film & Video,235,33101.01,8000.0
1328164850,CureWear - Apparel with Purpose,Fashion,416,50021.04,30000.0
10559946,The Residents: Talking Light 3D,Art,177,18729.35,12480.0
1536628418,Tower Of The Dragon - Full Length 3D Animation (Canceled),Film & Video,43,18251.0,50000.0
929322054,The Gem Creates A Space For Art,Film & Video,122,16975.0,15000.0
792698529,Shakespeare Iraq,Theater,508,34004.33,30000.0
538168169,Bride of Death: A Marla Mason Novel,Publishing,356,18181.0,8000.0
1967719355,First to Fall- Feature Length Documentary Film,Film & Video,267,28222.0,20750.0
1668200326,The Grand Rescue,Film & Video,79,10125.0,10000.0
624594960,OddStory Brewing Company,Food,97,30202.0,30000.0
28003283,Bluelight Cinemas Goes Digital,Film & Video,225,21083.5,19000.0
1702391520,SuperYR - The Last Calendar You Will Ever Need!,Design,2414,126082.0,5000.0
1228083278,MLB Game-Used Baseball Beanie: Choose Your Team,Fashion,98,16418.0,5000.0
84379356,Simon Says: Nazi Hunter,Comics,474,11667.0,5000.0
804719253,For Entertainment Purposes Only,Film & Video,169,35068.0,35000.0
752381571,The Tree Project,Art,191,18393.0,16000.0
1615603325,RELOCATION 2015: Keeping Red Arrow Gallery in East Nashville,Art,111,10171.0,10000.0
1521002684,The Necronomnomnom - A Cookbook of Eldritch Horror,Food,1896,80793.0,27500.0
133789098,"VestU.com - Clear, unbiased investment education",Publishing,100,11875.0,10000.0
854511086,"Make it Happen: Dylan Connor's New Record ""Primitive Times""",Music,139,15434.0,15000.0
1302142172,Colts Cavalcade: No Boundaries Documentary,Film & Video,85,10406.0,10000.0
1338095881,Velex Automobile OBD Solution: Diagnostics & Telematics,Technology,164,12363.0,38500.0
1980302392,"BEND IN THE ROAD - a musical based on ""Anne of Green Gables""",Theater,116,28792.0,28500.0
1601682518,Taylor Fly Fishing Reels: Array V2,Design,79,16792.0,10000.0
1446701213,TTi-180 Spinning Top • Tritium Top,Design,527,23299.0,5000.0
1176453878,Home Free,Games,4073,98328.34,50000.0
1007459417,A Christmas Toy Story,Dance,39,10086.0,10000.0
2098123170,Democrazy,Film & Video,589,63167.83,60000.0
1181224647,Risk of Rain,Games,1690,30480.5,7000.0
967479190,"ClayXYZ: Desktop 3D Clay Printer, Create Your Own Artwork!",Technology,239,87821.0,10000.0
435674707,Times Square Art Square 2012: Reclaiming Times Square w/ Art,Art,276,12401.66,100000.0
986688767,Cirkits: a sewable electronics kit for kids!,Design,154,12584.0,15000.0
1500327134,"Jill Trent, Science Sleuth #1",Comics,496,10417.0,3000.0
2025527301,THE FALL - A New Play at FringeNYC!,Theater,122,15265.0,15000.0
236719572,Cheyenne Medders New Record DAY STOOD STILL!,Music,117,10470.0,3000.0
884874976,Forge War: Euro-inspired blacksmithing and dungeoneering,Games,1794,105965.0,25000.0
539549411,Vignette Vignette,Art,68,15727.0,15000.0
1831769616,Above and Below- Storytelling Board Game,Games,2553,142148.0,15000.0
104272967,Gods Among Us,Film & Video,211,60029.5,60000.0
401646396,The bLA Show with Drexel and Quinn (Suspended),Film & Video,23,10010.0,10000.0
1523996737,"""Dakota 38""",Film & Video,182,20155.0,20000.0
1434597817,"Get a custom hat, save a New York City factory.",Fashion,1379,171966.01,75000.0
1478674892,The KH2 by Kappius Components,Technology,47,26733.0,75000.0
843734660,Empires of the Void -  Board Game of Galactic Conquest,Games,651,35896.0,15000.0
1385649914,Legendary Showdown: Machines and Magic,Games,2872,194998.55,50000.0
592234159,Lay It On Me,Film & Video,126,27605.0,27000.0
542424706,The Treehouse Project,Design,232,34045.0,33333.0
597653173,CREATIVE DISTURBANCE,Publishing,133,21511.0,20000.0
171421928,Z. Year One - The Roguelike Zombie Card Game,Games,153,12761.0,10000.0
1699081292,Swing Central Jazz,Music,173,25086.02,25000.0
1789712703,Hold the Door Memorial Door Stop,Design,431,12616.0,500.0
683017924,Recording Barab's Bawd Ballads: a double debut,Music,44,10090.0,10000.0
2034873478,"The New Glif: A Tripod Mount for Smartphones, Redesigned",Design,4567,208098.12,50000.0
1333001132,FRAME-WERX : AFFORDABLE MODULAR BUILDING KIT FILES,Games,335,15158.0,1000.0
1310915418,The New porterdavis Album!,Music,184,18124.0,17000.0
1191970594,Rumble Road,Games,446,12360.0,20000.0
932614580,The ATS® Magazine,Dance,211,14061.0,12000.0
868261334,"Seed turntable | Quality, power and design, in one setup",Technology,769,381372.0,40000.0
1822870606,"Rest, Recharge, & Repeat on the most Ergonomic Pillow ever",Design,1852,268085.0,10000.0
848637923,Code Triage (Relaunched),Games,273,16053.0,15000.0
1441159468,"DINO PET // a living, interactive, bioluminescent pet",Technology,3306,168517.04,50000.0
1306495022,Honeybee Special Edition MetalLuxe Gold Foil Playing Cards,Games,331,15694.0,10000.0
1157956492,"Alive, In Love - Emily Elbert's new live album!",Music,192,15549.35,15000.0
639735412,Spread Acts of Kindness with USA-Made Monsters,Design,138,20658.5,20000.0
945150327,Grammar - A Documentary Film about Jazz through Jason Moran,Film & Video,162,40443.0,40000.0
1964442497,DEEN TV,Film & Video,203,26025.0,25000.0
469329686,Bicycle® 'Double Black' Limited Edition Playing Cards,Games,1036,32336.0,10000.0
1375257778,Yankee Restraint,Film & Video,173,26126.0,25000.0
48802327,"Hook, Line & Skillet",Film & Video,90,11296.0,11000.0
1217769496,Tentacle Crown,Fashion,263,15327.0,10000.0
1985769959,The Boxcar Lilies Brand New Record,Music,238,13445.42,12000.0
1694094346,KEFIRKO CHEESE MAKER -Probiotic Cheese preparation made easy,Food,2823,156750.0,15000.0
1826692546,ReJigger:  Home Cocktail Revolution,Design,1015,82924.0,75000.0
1782249078,N/A (Canceled),Technology,21,11207.0,50000.0
600525969,Matt Martin's WEBWITCH,Comics,146,12590.0,4200.0
1583750617,STITCHED: Limited Edition Hand-Bag Collection,Fashion,88,16408.0,15000.0
1746964170,Designers & Dragons,Games,3046,115348.27,7500.0
742061012,The Nomadic Chef,Food,119,15805.0,15000.0
2000823867,"Michelle Malone's New Studio Record ""Slings and Arrows""",Music,391,41077.0,25000.0
1755650048,RUA opening soon!,Food,41,16260.0,15000.0
1853802282,Black Forest - Boardgame (Canceled),Games,249,14957.0,30000.0
600939449,DIVINE Bicycle® Playing Cards Deck,Games,874,31823.08,15000.0
291826440,City Builders: A Microsoft Kinect PC Game by Kidz Generation,Games,3,10050.0,50000.0
683462201,The Urban Fabric | Dallas,Photography,108,11581.0,2000.0
906012225,Oracle Cosmetics: Makeup made easy!,Fashion,73,18951.0,105000.0
994047175,Now Where Was I? A Sketchbook Memoir,Publishing,175,17278.0,12900.0
431932543,Founders: essentials handcrafted in Italy,Fashion,58,18297.0,50000.0
284371339,HackedPack: The Hammock-Backpack,Design,142,15018.0,6600.0
2058164537,The Thinket Too,Design,916,60710.0,6800.0
1299500496,"Flyfit - Smart Ankle Tracker For Fitness, Cycling & Swimming",Technology,942,123817.49,90000.0
1134363698,Constantine Maroulis - the new album,Music,76,18450.0,50000.0
300851879,SLIM BIFOLD WALLET- Classic design with modern features.,Design,748,22022.0,5000.0
955757226,Wild & Free Supply Leather Messenger Bags,Fashion,110,22075.0,10000.0
1253078132,RADD: The Grom Hammock,Design,89,11642.59,10000.0
1559774521,"Wild Skillet: Healthy, Fast and Affordable Meals (Canceled)",Food,85,16960.0,250000.0
1633083769,Best Treehouse Ever by Scott Almes and Green Couch Games!,Games,2288,52132.0,15000.0
317028008,Clever Fox // boutique tremolo guitar pedal by Crystal Radio,Technology,69,11763.0,7000.0
565068975,"Billy Harper finally presents his '60 voice"" Project in NYC!",Music,190,25550.0,25000.0
1131083402,Six Gun Mage Comic Volume 1,Comics,624,32862.2,18000.0
1036946915,Low Tide Toss: Vintage Beach Game Revamped,Games,218,10560.0,10000.0
1873667004,"""Rhino Resurrected"" Needs One Last Push! (Rhino Records Doc)",Film & Video,197,10515.0,22000.0
1549716370,Cupcake Café Gallery Space,Food,82,16005.0,16000.0
852215132,Cats Dancing on Jupiter,Film & Video,89,13811.0,30000.0
371040605,Invisible Sun,Games,1846,664274.76,210653.0
717987954,Smithfield Music EP,Music,64,11300.0,10000.0
1546843882,AUTOMATIC AT SEA a feature film exploring hidden realms,Film & Video,217,37572.22,37500.0
1639568350,Naative: leather wallets that tell a story,Fashion,759,34451.0,10000.0
1458006270,Mountain Pong,Games,565,45460.0,30000.0
2091475168,'Americana' Playing Card Deck,Games,1045,26953.13,7500.0
410895913,Yesterday Was Weird: The Death & Life of a Dog Named Benny.,Publishing,577,34317.0,15000.0
294829916,Freedom Sleeve: Turn your iPod into an iPhone (Suspended),Technology,440,105412.01,100000.0
1452756467,EnergySac-The World’s Smartest Backpack !,Design,142,20160.0,20000.0
439708857,"MiniMax: The portable, professional high DPI display for you",Technology,44,11207.45,30000.0
615042034,The Monster Hunter International Employee's Handbook and RPG,Games,810,80681.42,45000.0
1448591803,The HipHop PopUp Book,Publishing,112,11663.0,50000.0
1502587325,Little Luxury Outdoor Extreme Water Cooler,Design,29,12481.0,10000.0
735612490,Alex Preston Album #2,Music,124,13316.0,5000.0
8823620,Grace from Outer Space,Publishing,227,12467.0,66000.0
1865836398,SYNEMATIKA: The 3D Script,Art,360,19510.66,16000.0
409475198,Shades With A Mission. 'Look Good. Do Good. Feel Good.',Fashion,140,13806.0,10000.0
1908619272,Liquid Diet's Double Life,Music,99,10740.0,10000.0
611256489,Rob Ford: Up in Smoke,Film & Video,37,22456.0,150000.0
327638347,Scandalous The Naughty Drawing Game,Games,140,10487.0,10000.0
696603425,"""Spirits of Exit Eleven"" Readies for Off-Broadway Premiere!",Theater,26,20011.0,20000.0
1394129904,The Oval Brewing Company,Food,196,31010.0,30000.0
380891527,Mansfield - Durable Men's Watches Without the Markup,Fashion,997,108154.0,15000.0
90282113,Max Gentlemen,Games,434,12345.88,500.0
572091969,Dollo 3D: A 3D printer that prints more 3D printers,Technology,64,13404.0,50000.0
1300977184,Jordan Moments L.L.C.,Film & Video,116,10165.0,10000.0
1655694567,The Brewtography Project: Discovering Colorado Breweries,Photography,151,15250.0,25000.0
1941968078,Prepd Pack - The Lunchbox Reimagined,Food,12557,1439098.99,25000.0
40639619,Help Fund The Local Strangers' 1st Full Length Album,Music,222,10034.0,7000.0
133864654,First Person - Season 2,Film & Video,167,14448.0,30000.0
317601872,TASTE Kitchen & Table,Food,74,30163.0,30000.0
104480663,Sean Michel - Roots Gospel Record,Music,228,20565.0,20000.0
1799512485,Undead Darlings: A Visual Novel RPG for PC and PS4,Games,703,26200.0,45000.0
1033480872,"FML! The Game - Life's a Joke, Laugh!",Games,131,10365.0,9999.0
257135661,Fiddle Stick: Not Your Regular Fidget Toy,Design,393,55676.0,54000.0
1395952658,Richmond Young Writers: A Creative Writing Center,Publishing,146,11049.0,6500.0
967207980,Love Quirks,Theater,240,10806.0,10000.0
1326185658,Bootleg Bâtard: Building community by nourishing neighbors,Food,160,12793.0,11000.0
1562060094,Domino.fm: Discover Music Again,Technology,101,21120.0,21000.0
1303515151,Castle Crashers Necromancer Figurine,Design,394,31992.05,5000.0
944294769,The RoboRoach: Control a living insect from your smartphone!,Technology,183,12339.0,10000.0
28857874,Tora Surfboards : The CNC Machine,Design,227,27117.69,20000.0
914606452,The Jesus Story,Publishing,823,63461.0,35000.0
1293573522,1 Second Everyday App,Technology,11281,56959.4,20000.0
872786842,Hidden Radio & BlueTooth Speaker,Design,5358,938771.54,125000.0
723410759,Grippity: World's first Transparent Tablet,Technology,212,43675.01,199000.0
1811793826,Simply Straws presents the Perfect Mason Jar Lid,Design,303,14054.0,10000.0
1877302,AMERICAN MADE CUSTOM MENSWEAR - PETER FIELD,Fashion,180,17610.55,17500.0
2102190696,Stereo Reform: Be a part of our New Album,Music,93,10120.0,10000.0
1681711606,Lena Coffee and wine (organic),Food,104,20546.0,20000.0
1201381596,Undead Darlings ~no cure for love~,Games,452,19412.18,50000.0
596728551,Duo | Coffee Steeper |,Design,2712,193402.5,50000.0
701107085,The Caveman of Atomic City,Film & Video,93,10101.0,10000.0
1905865605,PEARL CARRY-ON CASE: Smart + AC Power + GPS + Type C,Technology,44,12194.0,125000.0
1086182409,"I Melt, I Howl by Billy Shaddox",Music,207,17615.0,15000.0
1298352499,The Professional Grade Battery Management System (BMS),Technology,40,16882.0,75000.0
493992288,Save the Antioch Theatre,Theater,676,83501.0,65000.0
1046691904,Let's Get NeedLove's Records Spinning!,Music,66,12134.0,11750.0
324774737,"EyeQue Insight: fastest, easiest DIY 20/20 vision screener",Technology,282,27346.0,25000.0
2056822486,"Mariachi Sonidos del Monte - FIRST ALBUM ""El Principio""",Music,113,12260.0,10000.0
1578329549,"The Grimoire Series, Pt. 1 Playing Cards by Edgy Brothers",Games,415,15312.0,7000.0
1054273355,Learning to Play,Theater,96,10901.0,10000.0
1942074790,EasyGo PRO,Design,537,24699.01,20000.0
90084234,SculptureCenter Presents: Araya Rasdjarmrearnsook,Art,119,12574.0,12000.0
356568965,The Gay Men Project,Photography,607,33097.0,30000.0
613213475,Island of Ignorance - The Third Cthulhu Companion,Games,325,13852.0,9000.0
1661126459,History of the Disneyland Railroad,Publishing,163,10750.0,5000.0
1306794797,Asana Alehouse Brewing Co.,Food,127,15095.0,15000.0
1697978632,"""White"" an evening length dance by Michelle Boulé",Dance,194,10367.0,10000.0
444603635,"Churbles - Adorably Tough RPG - Wii U, PS4, XBO, PC, Mac",Games,662,28487.88,15000.0
1799267940,Tullamore Farms Market Store,Food,44,15086.0,46000.0
474320632,Musica Humana,Music,170,10864.11,10500.0
1338725131,Wonderstructs: Make Your Own Marble Masterpiece,Design,203,42022.0,10000.0
1843385063,Stoop Culture in N.Y.C. Neighborhoods,Film & Video,41,20150.0,20000.0
215944142,"Deep Sky Colors, The Book.",Photography,118,12681.0,5000.0
762392290,Wearhaus Arc - Wireless headphones reinvented,Design,1240,247379.0,50000.0
440107351,Organic Shakshuka: Semi-prepared for Delicious Convenience,Food,205,23185.0,37500.0
1359632497,ROYA - A USC MFA Thesis Film,Film & Video,194,18218.0,18000.0
381651795,"Henri, le Chat Noir's New Book - Reflections on Human Folly",Publishing,360,12038.0,5000.0
1440680644,Johnny Rocketfingers: Violent Point & Click Adventure!,Games,312,31272.92,88000.0
966071206,"Spot360 | Illuminated, Reflective, & Fluorescent Dog Vest",Design,286,16145.0,15500.0
261172115,CONNECT GO | Lightning Fast Portable Charging WITHOUT Cables,Technology,84,33670.0,30000.0
1737731631,The 40th Street Parklet,Art,201,10243.4,10000.0
2054185127,Die Jim Crow: The EP,Music,295,18231.0,15225.0
318096116,GestureR - Arduino-compatible Gesture Sensing Module,Technology,343,14346.0,10000.0
269883479,Sequential Crush Presents How to Go Steady,Comics,279,14652.0,21000.0
2137602357,ZUNGLE : Wear the Beats,Design,11349,1947035.0,50000.0
991534158,Amy Fairchild is making a new record. Join in the fun!,Music,278,20599.0,20000.0
839861042,CelGo: Flexible Hands-Free Cell Phone Holder For Your Car,Design,658,36819.0,17500.0
1642938628,TREBLE Hammock 2.0,Design,60,20572.0,5000.0
1098451012,Another Castle,Games,821,15685.14,12000.0
1639604708,Bastion Bolt Action Pen in Carbon Fiber & Stainless Steel,Design,835,60578.0,10000.0
1481464445,SAVE THE TANK,Music,751,46126.24,42000.0
729782690,Karski & The Lords of Humanity (Canceled),Film & Video,87,22259.0,150000.0
375709459,Dead State: The Zombie Survival RPG,Games,10096,332635.58,150000.0
1704510148,Total Recall: The Official Tabletop Game,Games,325,13705.0,20000.0
865901886,Dragonflame - a fiery card game for 2 to 5 players,Games,704,20585.0,10000.0
315578967,Shadowboxing / Love is Kind,Music,100,15110.42,15000.0
1145926396,MUCK short film,Film & Video,158,11740.0,11000.0
581851406,Join Mosaic: Project 2011,Music,60,11720.0,11000.0
1612861878,Corazon Kitchen and Farm's Canning and Preservation Space,Food,64,10941.0,10000.0
222230315,Loud Harp | New Record 2013,Music,443,15400.36,12000.0
384954719,MAGE: Create Mobile Applications Without Any Coding,Technology,163,30212.0,10000.0
1281674288,The new Shake Sugary!,Food,159,15281.0,15000.0
795374884,Challenge Bear,Design,58,12042.22,12000.0
1697342807,TRiLIGHT – A Motion Activated Ceiling Light For Your Garage,Design,269,44653.25,10000.0
1542218424,The Ultimate Clicky Pen Project,Design,282,30272.01,5000.0
812032007,Detroit Needs A Statue of Robocop!,Art,2718,67436.84,50000.0
278974244,Neuroscience for the People: Bring DIY Science to the World,Technology,230,14314.0,10000.0
219234948,Innsmouth: The Lost Drawings of Mannish Sycovia,Art,562,36872.66,18000.0
619416657,"BEAST: the Icelandic feature film ""Beauty and the Beast""",Film & Video,355,30562.0,20000.0
764204414,PAPER LIGHTS: National Parks Recording Project,Music,117,10832.0,10000.0
1234774620,"JBIRD COLLECTIVE, Reinventing men's carry goods",Design,588,109821.0,12000.0
166625556,Racing the Rez - a documentary,Film & Video,302,17489.69,15000.0
2134659011,The Dairy Fairy; Bringing the beauty back to breastfeeding.,Fashion,289,25651.99,20000.0
959773869,Tephra: the Steampunk RPG,Games,374,22821.0,1000.0
1650533386,"KALEN’s KS Campaign for her solo debut, FALLEN FROM THE SUN",Music,112,10445.0,10000.0
1663056986,Out East Oysters A Farm Dedicated To Helping The Environment,Food,178,12045.0,12000.0
1822323413,Restoration of the B-29 Superfortress at Nuclear Museum,Technology,516,47751.0,44000.0
713769318,Savage Goods Cafe and Bakery,Food,188,30879.0,20000.0
500207843,UNFIT,Film & Video,67,12655.0,30000.0
598174385,"Anthem Lights NEW Studio Album ""You Have My Heart""",Music,1072,83901.2,55000.0
196552567,Colostomy and IBD Awareness Documentary,Film & Video,186,15435.0,15000.0
1510848521,New Seasons of the 'Gamer Chick' Web Series!,Film & Video,163,10273.0,10000.0
706520850,BLANK: The Graphic Novel Series (Book 1 of 7),Comics,141,32105.9,95000.0
1673957821,Card Castle - The fun and fast-paced slap-card game!,Games,171,10867.0,10000.0
836369268,BOSS: the full length album by Flow Tribe (ft. Mannie Fresh),Music,163,30134.0,25000.0
1804298608,PLENTY: A Grocery Store for the Neighborhood,Food,242,15510.0,15000.0
898469254,3Doodler Limited Edition Star Trek 3D Pen Sets,Technology,204,24175.0,1701.0
1209940531,Slice Planner: First Notebook Connected to Digital Calendars,Design,3118,117522.0,35000.0
2017987064,Kipper Clothiers: Your One Stop Custom Shop,Fashion,181,35448.0,30000.0
1179300776,Reflowster - Soldering Controller for Surface Mount PCBs,Technology,192,15674.0,10000.0
46151486,Vanguard of War - Archon Studio,Games,1851,269111.0,45000.0
1297207105,Los Angeles Ale Works!,Food,393,38011.58,25000.0
162198617,Ninja Blocks: Connect your world with the web.,Technology,578,102935.01,24000.0
291231074,Lace Anchors 2.0: A simple design for simple people.,Fashion,9565,146288.19,9500.0
1415954819,"headflat - the smartphone ""Hands-Free-Solution""",Technology,172,78144.0,100000.0
1979609260,Agent of the Imperium: Marc Miller's Traveller Novel,Publishing,970,35113.0,1000.0
1567777305,Tiletto - The Titanium Letter Opener!,Design,578,23206.0,9000.0
338892049,"The Ollie Gray Pump, Breastfeeding and Maternity Bra",Fashion,544,33031.0,10000.0
536475389,'Invisible Scars' Feature Documentary,Film & Video,32,13497.0,50000.0
48103195,The World's SLIMMEST & FASTEST Charger | The Charge-card,Technology,234,11514.0,50000.0
2036764167,"Tim Timmerman, Hope of America",Film & Video,283,41319.5,100000.0
1405759603,The Road So Far-a supernaturally fun game from Wayward Geeks,Games,285,10905.0,1000.0
2079877542,Sisters' Sludge Coffee Cafe- moving and expanding,Food,135,10616.0,10000.0
1600228704,In The Company of Dragons (Pathfinder Roleplaying Game),Games,422,21466.0,6000.0
811390749,YIKES - A Short Film,Film & Video,75,10815.0,10000.0
2114725361,The Overflow Project - Jonathan and Emily Martin,Music,92,14020.0,14000.0
137006770,The Boston Circus Guild presents: THRESHOLD,Art,135,10282.0,6000.0
601069842,Seattle's First Paleo food truck.,Food,232,22196.01,20000.0
471800608,Headless: A Feature-Length Horror Spectacular,Film & Video,324,20211.39,15000.0
1428846717,Banner Saga 3,Games,8086,416986.91,200000.0
652442500,L_A_N Issue 2 for the Fashionable Futurist,Publishing,56,10238.0,10000.0
768866965,AIRBAR-Portable laptop cooling fan.,Design,77,12042.0,50000.0
1312939653,"Kirk McLeod's Solo Project: KIR (""Keer"")",Music,143,15454.0,5000.0
1585478360,Downtown Dirty: Where Fashion Meets Philanthropy,Fashion,39,20025.0,20000.0
1350601757,Join us in our musical journey,Music,143,10000.13,10000.0
988864336,Whiskers Cat Cafe,Food,260,20708.0,20000.0
1269899048,JAC< electric scooter,Design,24,11274.0,75000.0
895655598,meta: The Most Advanced Augmented Reality Glasses,Technology,501,194444.02,100000.0
1139619807,PHANTOM Permanent Base Glide Treatment for Skis & Snowboards,Technology,2002,291349.99,35000.0
66561622,All Is Fair In Love And Wear,Fashion,175,25550.0,23000.0
298918517,IRONCLAW: The Book of Horn & Ivory,Games,229,15982.0,2850.0
2008812575,"Camp Videogamely - July 29-31, 2016 - Tucson, AZ (Canceled)",Games,125,12679.0,45000.0
358834661,Kevin,Film & Video,265,16170.0,15000.0
933750460,Savage Worlds: Rippers Resurrected RPG!,Games,1109,93331.0,5000.0
1702867080,Greer's & Beers,Food,121,26245.0,25000.0
1370683813,Adelante Shoe Co. | Quality & Style Revolutionized,Fashion,348,65175.0,30000.0
1442318929,"""Bullied to Death""  (Film/Documentary) (Canceled)",Film & Video,9,26352.0,100000.0
276014430,"Lindsay Hearts Fashion Launch | Made in Los Angeles, CA",Fashion,142,19293.0,15000.0
