id,member_id,annual_inc,home_ownership,purpose,loan_amnt,int_rate,term,grade
34963962,37637245,67000.0,RENT,debt_consolidation,20000.0,11.99, 60 months,B
41150481,44026268,72000.0,RENT,credit_card,12100.0,12.69, 60 months,C
35054934,37738278,75000.0,MORTGAGE,debt_consolidation,28425.0,18.54, 60 months,E
31286870,33860067,31000.0,RENT,debt_consolidation,11075.0,12.39, 36 months,C
46815118,49962944,33000.0,RENT,credit_card,13850.0,18.25, 60 months,E
57354332,61057048,165000.0,MORTGAGE,debt_consolidation,30000.0,7.89, 36 months,A
29003870,31527067,70000.0,MORTGAGE,home_improvement,26150.0,25.57, 60 months,F
40238308,43103075,45960.0,RENT,credit_card,8000.0,12.99, 36 months,C
8117576,9859575,52000.0,MORTGAGE,debt_consolidation,15000.0,21.0, 36 months,E
27701274,30214401,91000.0,MORTGAGE,debt_consolidation,5000.0,9.17, 36 months,B
637670,816833,77400.0,MORTGAGE,debt_consolidation,14500.0,10.0, 60 months,B
36231256,38942661,60000.0,MORTGAGE,debt_consolidation,12000.0,10.49, 36 months,B
53734140,57274854,22000.0,RENT,debt_consolidation,9675.0,11.53, 36 months,B
8961502,10752926,115000.0,MORTGAGE,home_improvement,3600.0,9.67, 36 months,B
38429148,41213061,30000.0,OWN,debt_consolidation,9600.0,13.66, 36 months,C
46487774,49625546,60000.0,RENT,vacation,8000.0,13.33, 36 months,C
19305916,21508677,53466.0,MORTGAGE,debt_consolidation,9500.0,10.15, 36 months,B
36201698,38913130,25000.0,OWN,debt_consolidation,4850.0,11.44, 36 months,B
61471224,65590005,80000.0,MORTGAGE,debt_consolidation,16050.0,11.53, 36 months,B
24444913,26897854,77450.0,MORTGAGE,major_purchase,10000.0,6.49, 36 months,A
1311502,1556512,16212.0,RENT,credit_card,5275.0,10.74, 36 months,B
42201328,45158044,140000.0,MORTGAGE,home_improvement,15000.0,11.53, 36 months,B
35246499,37927883,50000.0,MORTGAGE,debt_consolidation,8000.0,10.49, 36 months,B
61349082,65467819,900000.0,OWN,debt_consolidation,35000.0,7.26, 36 months,A
57165638,60868394,47195.2,RENT,credit_card,9600.0,5.32, 36 months,A
5735194,7157347,56000.0,MORTGAGE,credit_card,12800.0,20.8, 60 months,E
51055157,54454875,85000.0,OWN,credit_card,18000.0,6.89, 36 months,A
11625079,13597231,86500.0,RENT,car,7200.0,14.16, 36 months,C
2424808,2896977,46000.0,OWN,home_improvement,9000.0,14.09, 36 months,B
65443941,70030695,100000.0,MORTGAGE,debt_consolidation,9000.0,7.89, 36 months,A
19056632,21259336,130000.0,RENT,other,2400.0,18.99, 36 months,E
55787303,59379019,34000.0,RENT,debt_consolidation,1000.0,14.65, 36 months,C
9027062,1618296,60000.0,OWN,debt_consolidation,12000.0,13.67, 36 months,B
34864213,37547538,30000.0,MORTGAGE,credit_card,12575.0,20.99, 60 months,E
55544902,59146669,78000.0,MORTGAGE,debt_consolidation,18000.0,20.99, 60 months,E
41288162,44194878,100000.0,MORTGAGE,debt_consolidation,28000.0,17.57, 60 months,D
55910813,59572617,37000.0,OWN,debt_consolidation,13300.0,18.55, 60 months,E
55575209,59176972,114000.0,MORTGAGE,home_improvement,7000.0,6.24, 36 months,A
60686955,64707722,73000.0,MORTGAGE,debt_consolidation,9600.0,7.26, 36 months,A
6125012,7607166,87000.0,RENT,debt_consolidation,25000.0,13.68, 60 months,C
587791,755176,285000.0,MORTGAGE,medical,25000.0,17.93, 36 months,E
1341141,1585700,97000.0,MORTGAGE,debt_consolidation,21000.0,20.5, 60 months,E
11674562,13646713,42000.0,RENT,credit_card,12000.0,13.53, 36 months,B
60964537,65006403,26000.0,RENT,debt_consolidation,7800.0,17.86, 36 months,D
38822349,41606071,68652.0,RENT,credit_card,17000.0,12.99, 36 months,C
65676772,70309603,30719.0,OWN,debt_consolidation,10000.0,8.18, 36 months,B
12387391,14399507,47000.0,RENT,major_purchase,12000.0,15.31, 60 months,C
34512513,37175811,108000.0,MORTGAGE,debt_consolidation,35000.0,11.99, 60 months,B
57673557,61426312,50000.0,MORTGAGE,debt_consolidation,15000.0,7.89, 36 months,A
34393763,37057132,180000.0,OWN,home_improvement,11200.0,14.99, 60 months,C
49673573,53002291,44000.0,MORTGAGE,debt_consolidation,18000.0,16.55, 60 months,D
8586908,10328967,130000.0,MORTGAGE,home_improvement,28000.0,17.1, 60 months,C
43860428,46877186,96000.0,MORTGAGE,debt_consolidation,35000.0,18.25, 36 months,E
57673737,61426494,57100.0,RENT,credit_card,18000.0,12.29, 60 months,C
59242154,63129965,105800.0,OWN,credit_card,28000.0,8.18, 60 months,B
20079394,22342015,37000.0,RENT,debt_consolidation,11200.0,14.99, 36 months,C
59259709,63147450,70000.0,MORTGAGE,debt_consolidation,30000.0,10.99, 60 months,B
61453862,65572710,61500.0,MORTGAGE,debt_consolidation,9100.0,6.24, 36 months,A
1552990,1819176,45000.0,RENT,debt_consolidation,10000.0,13.11, 36 months,B
40307416,43172142,56500.0,RENT,debt_consolidation,25900.0,19.24, 60 months,E
39600177,42423941,225000.0,RENT,debt_consolidation,16300.0,12.39, 36 months,C
26157774,28610692,48000.0,OWN,credit_card,20000.0,6.49, 36 months,A
612051,784808,66000.0,MORTGAGE,debt_consolidation,24000.0,17.8, 60 months,F
60753056,64794858,45000.0,RENT,credit_card,20000.0,6.89, 36 months,A
42344012,45270751,71000.0,OWN,other,23000.0,17.86, 60 months,D
53864373,57405094,50000.0,RENT,credit_card,9500.0,6.89, 36 months,A
39560949,42384740,48000.0,RENT,debt_consolidation,4800.0,13.66, 36 months,C
15520434,17612858,60000.0,MORTGAGE,debt_consolidation,4800.0,10.99, 36 months,B
54323750,57904474,100000.0,MORTGAGE,credit_card,16000.0,10.99, 60 months,B
48664184,51912899,46000.0,RENT,debt_consolidation,11600.0,17.57, 60 months,D
65826711,70459539,65000.0,MORTGAGE,credit_card,12000.0,11.49, 36 months,B
40482962,43347787,109000.0,MORTGAGE,credit_card,28000.0,6.68, 36 months,A
1621844,1893816,72000.0,MORTGAGE,debt_consolidation,15000.0,13.11, 60 months,B
373081,392643,100000.0,RENT,credit_card,15000.0,11.58, 36 months,B
4285159,5477374,27500.0,RENT,debt_consolidation,7550.0,18.75, 36 months,D
65642095,70274825,117000.0,MORTGAGE,debt_consolidation,35000.0,10.99, 36 months,B
54958275,58528992,79000.0,OWN,debt_consolidation,8000.0,8.18, 36 months,B
7437965,9100016,35000.0,OWN,home_improvement,10000.0,14.3, 36 months,C
58000170,61803883,76000.0,RENT,debt_consolidation,33425.0,22.99, 60 months,F
1278163,1521377,63673.0,MORTGAGE,debt_consolidation,3000.0,6.62, 36 months,A
1436584,1688135,35000.0,RENT,debt_consolidation,7300.0,8.9, 36 months,A
600529,770757,66888.0,MORTGAGE,other,15000.0,12.23, 36 months,C
869359,1083316,37440.0,RENT,debt_consolidation,15000.0,7.9, 36 months,A
718574,912811,52000.0,MORTGAGE,debt_consolidation,15000.0,10.0, 36 months,B
28673220,31206374,45000.0,MORTGAGE,debt_consolidation,7000.0,12.49, 36 months,B
1040154,1270530,75000.0,RENT,debt_consolidation,7000.0,11.71, 36 months,B
52331270,55790989,105000.0,RENT,debt_consolidation,20000.0,9.99, 36 months,B
1521419,1784602,75000.0,RENT,debt_consolidation,20000.0,19.72, 60 months,D
17253149,19385671,75000.0,RENT,debt_consolidation,5650.0,16.99, 36 months,D
7047630,8709731,76000.0,MORTGAGE,debt_consolidation,6400.0,10.64, 36 months,B
14559737,16622053,40000.0,RENT,debt_consolidation,12000.0,19.52, 60 months,E
63326428,67668194,40000.0,RENT,credit_card,10800.0,11.53, 36 months,B
19166352,21369065,32000.0,RENT,other,9600.0,18.24, 36 months,D
54425687,58006474,130000.0,MORTGAGE,debt_consolidation,30000.0,10.99, 60 months,B
43186295,46193037,47000.0,MORTGAGE,debt_consolidation,13000.0,12.69, 36 months,C
51437556,54857299,50000.0,MORTGAGE,debt_consolidation,4000.0,12.29, 36 months,C
39269142,42072855,55000.0,RENT,debt_consolidation,10000.0,11.44, 36 months,B
40352482,43217288,80000.0,MORTGAGE,debt_consolidation,22000.0,15.59, 60 months,D
4624687,5886846,111992.0,RENT,debt_consolidation,12000.0,15.31, 36 months,C
42904967,45901715,100000.0,RENT,debt_consolidation,27000.0,13.99, 60 months,C
46918361,50107173,60000.0,MORTGAGE,credit_card,29975.0,9.99, 60 months,B
7060456,8091545,59000.0,MORTGAGE,debt_consolidation,12000.0,16.78, 60 months,C
4654637,5916791,62000.0,MORTGAGE,debt_consolidation,24825.0,15.31, 36 months,C
40959658,43835413,40000.0,MORTGAGE,home_improvement,15000.0,16.99, 36 months,D
61461784,65580593,72500.0,OWN,debt_consolidation,12000.0,6.89, 36 months,A
16312667,18415120,45000.0,MORTGAGE,debt_consolidation,10000.0,10.15, 36 months,B
5772359,7204181,40560.0,MORTGAGE,small_business,10000.0,15.31, 36 months,C
59915119,63859831,102000.0,MORTGAGE,other,10000.0,15.61, 36 months,D
514600,665197,72612.0,RENT,debt_consolidation,25000.0,13.11, 36 months,C
66563167,71288970,120000.0,MORTGAGE,credit_card,35000.0,7.26, 36 months,A
46652845,49800649,205000.0,MORTGAGE,debt_consolidation,25000.0,7.89, 36 months,A
29274264,31807460,75000.0,MORTGAGE,debt_consolidation,18000.0,18.99, 60 months,E
66432418,71148193,125000.0,MORTGAGE,debt_consolidation,7500.0,7.89, 36 months,A
31767973,34371161,70000.0,MORTGAGE,home_improvement,14500.0,13.98, 36 months,C
24765285,27208255,105000.0,MORTGAGE,debt_consolidation,12975.0,9.17, 36 months,B
2300824,2733377,31000.0,RENT,medical,4000.0,21.98, 36 months,E
2377026,2839365,140000.0,RENT,major_purchase,4375.0,13.11, 36 months,B
1472063,1729228,112000.0,RENT,debt_consolidation,20050.0,22.47, 60 months,E
65703114,70335861,57600.0,MORTGAGE,credit_card,20325.0,16.99, 60 months,D
11695957,13668107,74980.0,RENT,debt_consolidation,31450.0,19.97, 60 months,D
6895161,8537261,175000.0,MORTGAGE,debt_consolidation,6000.0,18.85, 60 months,D
61323365,65442217,64000.0,MORTGAGE,debt_consolidation,17225.0,17.57, 60 months,D
51847662,55277404,54000.0,RENT,debt_consolidation,7000.0,7.89, 36 months,A
9857625,11709493,90000.0,MORTGAGE,debt_consolidation,16425.0,17.57, 60 months,D
44015800,47032528,60000.0,MORTGAGE,debt_consolidation,12000.0,13.33, 36 months,C
57693360,61446098,50000.0,MORTGAGE,other,12000.0,18.55, 60 months,E
42354492,45321286,48000.0,RENT,credit_card,23975.0,17.86, 60 months,D
56280130,59951843,95000.0,RENT,debt_consolidation,35000.0,13.33, 36 months,C
66614330,71340152,39990.0,OWN,credit_card,16000.0,11.99, 60 months,C
13458268,15510569,98000.0,MORTGAGE,home_improvement,20000.0,15.31, 36 months,C
5714916,7127072,27500.0,RENT,debt_consolidation,5550.0,14.33, 36 months,C
15690114,17782553,40000.0,RENT,debt_consolidation,10500.0,16.29, 60 months,D
42944152,45940868,48500.0,OWN,debt_consolidation,15000.0,9.17, 60 months,B
61469915,65588660,70000.0,MORTGAGE,debt_consolidation,5000.0,9.99, 36 months,B
61324056,65442922,147000.0,MORTGAGE,debt_consolidation,35000.0,15.61, 60 months,D
65753627,70386409,77000.0,MORTGAGE,debt_consolidation,5600.0,12.05, 36 months,C
66044127,70738839,225000.0,MORTGAGE,debt_consolidation,35000.0,18.99, 60 months,E
35873932,38569388,24960.0,RENT,vacation,5000.0,11.44, 36 months,B
10126170,11978252,180000.0,MORTGAGE,home_improvement,35000.0,18.25, 60 months,D
65795780,70428594,82104.0,MORTGAGE,debt_consolidation,25000.0,18.99, 60 months,E
44845177,47922892,30000.0,OWN,debt_consolidation,10800.0,17.86, 60 months,D
3730775,4723759,15000.0,RENT,credit_card,4125.0,22.47, 36 months,E
41298212,44204933,38500.0,RENT,debt_consolidation,13825.0,18.25, 60 months,E
68504439,73394201,47000.0,MORTGAGE,vacation,2400.0,13.99, 36 months,C
27681752,30194916,100000.0,MORTGAGE,debt_consolidation,1000.0,11.67, 36 months,B
610523,782945,115000.0,MORTGAGE,debt_consolidation,6000.0,5.79, 36 months,A
50033801,53392540,55000.0,MORTGAGE,debt_consolidation,12600.0,19.19, 60 months,E
19085698,21288440,30000.0,OWN,credit_card,2625.0,13.98, 36 months,C
44965524,48043249,135000.0,MORTGAGE,debt_consolidation,28000.0,6.68, 36 months,A
13447737,15500038,36000.0,RENT,credit_card,5000.0,14.49, 36 months,C
57226740,60929533,30000.0,RENT,credit_card,10825.0,12.69, 36 months,C
57883011,61635746,65000.0,RENT,other,15000.0,9.99, 36 months,B
682634,871862,38496.0,MORTGAGE,other,4200.0,16.02, 36 months,D
1234374,1474749,50000.0,RENT,debt_consolidation,13000.0,13.11, 36 months,B
48080620,51320356,80000.0,RENT,debt_consolidation,5000.0,6.68, 36 months,A
15440823,17513220,21000.0,RENT,credit_card,6350.0,13.98, 36 months,C
65631139,70263852,111603.0,MORTGAGE,debt_consolidation,8675.0,9.17, 36 months,B
57294537,60997271,85000.0,RENT,debt_consolidation,20000.0,9.17, 36 months,B
47461317,50680036,80000.0,MORTGAGE,debt_consolidation,25000.0,13.99, 60 months,C
59160223,63047963,80000.0,MORTGAGE,credit_card,10000.0,8.18, 36 months,B
66645698,71371511,100000.0,RENT,car,30000.0,13.18, 60 months,C
58772527,62635242,150000.0,MORTGAGE,debt_consolidation,35000.0,16.99, 36 months,D
66016537,70711337,90000.0,RENT,house,15150.0,18.49, 60 months,E
52898829,56398560,100000.0,RENT,other,3000.0,13.33, 36 months,C
19455992,21668753,72000.0,RENT,debt_consolidation,22525.0,12.99, 36 months,C
3349881,4152624,39000.0,MORTGAGE,home_improvement,1700.0,15.8, 36 months,C
704061,896072,92500.0,RENT,debt_consolidation,2500.0,10.74, 36 months,B
54099803,57640623,98000.0,OWN,debt_consolidation,33000.0,15.61, 36 months,D
54334102,57914847,48000.0,RENT,debt_consolidation,10000.0,16.99, 36 months,D
55980576,59642367,42000.0,RENT,credit_card,9000.0,13.99, 36 months,C
54404894,57985668,34000.0,OWN,vacation,3500.0,13.33, 36 months,C
12416725,14428855,114533.0,RENT,credit_card,30000.0,18.25, 36 months,D
41207633,44114404,39000.0,MORTGAGE,credit_card,12175.0,13.99, 36 months,C
40786263,43661983,130000.0,RENT,debt_consolidation,28000.0,9.17, 60 months,B
3374923,4227149,61000.0,OWN,debt_consolidation,27050.0,17.77, 60 months,D
55928318,59590055,80000.0,MORTGAGE,debt_consolidation,8000.0,15.61, 36 months,D
38636445,41420254,170000.0,MORTGAGE,debt_consolidation,28000.0,11.99, 36 months,B
56058229,59719963,96000.0,MORTGAGE,credit_card,35000.0,13.33, 60 months,C
44047368,47064155,59000.0,MORTGAGE,home_improvement,5500.0,9.99, 36 months,B
5425378,6797568,45000.0,MORTGAGE,other,10575.0,18.75, 36 months,D
2217346,2629736,45000.0,MORTGAGE,debt_consolidation,10000.0,17.77, 36 months,D
39259456,42063183,18000.0,RENT,other,4000.0,12.99, 36 months,C
30565987,33119192,36000.0,MORTGAGE,credit_card,13000.0,10.15, 36 months,B
48836257,52124973,30000.0,RENT,debt_consolidation,12000.0,13.33, 36 months,C
52219271,55678993,110000.0,RENT,credit_card,16000.0,10.99, 60 months,B
3698118,4670806,38000.0,MORTGAGE,home_improvement,5000.0,15.8, 36 months,C
773009,975017,53200.08,MORTGAGE,home_improvement,5000.0,5.42, 36 months,A
1594385,1864597,225000.0,RENT,credit_card,15000.0,7.9, 36 months,A
22121508,24424444,70000.0,MORTGAGE,debt_consolidation,16500.0,16.99, 60 months,D
9705455,11557556,48000.0,RENT,other,10000.0,14.47, 60 months,C
64037889,68468628,50232.0,OWN,debt_consolidation,18900.0,15.41, 60 months,D
42632312,45629036,40000.0,OWN,debt_consolidation,20000.0,17.57, 60 months,D
21021236,23303870,90000.0,OWN,major_purchase,7525.0,16.99, 36 months,D
45854132,48961844,101500.0,OWN,debt_consolidation,35000.0,6.92, 36 months,A
63867890,68288618,90000.0,OWN,debt_consolidation,24000.0,9.99, 36 months,B
1416603,1666611,39000.0,MORTGAGE,credit_card,7500.0,11.14, 36 months,B
57753194,61505934,117000.0,MORTGAGE,debt_consolidation,30000.0,19.99, 60 months,E
7285298,8927404,39000.0,MORTGAGE,debt_consolidation,17475.0,9.99, 36 months,B
1623052,1895058,81813.12,MORTGAGE,debt_consolidation,16800.0,12.12, 36 months,B
3373034,4226286,57900.0,MORTGAGE,credit_card,11625.0,10.16, 36 months,B
867290,1080900,48000.0,RENT,debt_consolidation,3700.0,6.99, 36 months,A
54485572,58076339,50000.0,RENT,debt_consolidation,12000.0,13.33, 36 months,C
855474,1055414,80000.0,RENT,debt_consolidation,7500.0,5.42, 36 months,A
59302616,63190435,85000.0,MORTGAGE,debt_consolidation,10000.0,6.24, 36 months,A
63661455,68057171,84000.0,RENT,debt_consolidation,20000.0,10.99, 36 months,B
5794694,7226851,40000.0,MORTGAGE,credit_card,17625.0,12.12, 36 months,B
57266698,60969486,51000.0,RENT,debt_consolidation,20000.0,11.53, 36 months,B
63702697,68098429,53000.0,MORTGAGE,credit_card,21200.0,15.41, 36 months,D
31467128,34060292,70000.0,MORTGAGE,debt_consolidation,5500.0,15.61, 36 months,D
63498728,67841539,35000.0,MORTGAGE,debt_consolidation,15000.0,13.33, 36 months,C
17393279,19515809,42000.0,RENT,other,12000.0,18.24, 60 months,D
1014937,1242558,16800.0,RENT,renewable_energy,4000.0,14.27, 36 months,C
54434535,58015271,100000.0,RENT,debt_consolidation,24000.0,11.53, 36 months,B
26290655,28763339,80000.0,MORTGAGE,debt_consolidation,12575.0,20.2, 36 months,E
29964729,32497903,65000.0,OWN,credit_card,24000.0,12.99, 60 months,C
41161695,44037515,64767.78,RENT,credit_card,12300.0,9.17, 36 months,B
12297400,14289524,40000.0,RENT,debt_consolidation,4200.0,24.5, 36 months,F
57315990,61018775,70000.0,MORTGAGE,debt_consolidation,7000.0,7.89, 36 months,A
65037880,69574621,86000.0,MORTGAGE,debt_consolidation,12000.0,12.05, 36 months,C
46488453,49626254,237000.0,RENT,credit_card,25000.0,7.89, 36 months,A
20741016,23013533,115000.0,MORTGAGE,debt_consolidation,16000.0,12.49, 36 months,B
10148818,12000415,98000.0,RENT,debt_consolidation,15000.0,14.47, 36 months,C
22434313,24766980,33000.0,RENT,debt_consolidation,7200.0,10.99, 36 months,B
59289158,63176871,51235.0,MORTGAGE,credit_card,25600.0,13.99, 36 months,C
11925912,13918069,63000.0,MORTGAGE,debt_consolidation,16225.0,10.99, 36 months,B
57184779,60887520,49500.0,MORTGAGE,debt_consolidation,24750.0,23.99, 60 months,F
29243731,31776905,73525.0,MORTGAGE,debt_consolidation,28000.0,11.67, 60 months,B
48111547,51351319,115000.0,OWN,credit_card,30000.0,8.18, 60 months,B
20168837,22431472,120000.0,MORTGAGE,debt_consolidation,25000.0,14.99, 60 months,C
40473760,43338617,65000.0,MORTGAGE,debt_consolidation,9400.0,10.99, 36 months,B
46804093,49951877,60000.0,OWN,debt_consolidation,20000.0,17.86, 60 months,D
46803071,49950810,70000.0,RENT,credit_card,9850.0,16.99, 36 months,D
65612763,70235509,52000.0,OWN,debt_consolidation,21825.0,17.57, 60 months,D
5854746,7316896,107000.0,MORTGAGE,credit_card,20000.0,10.64, 36 months,B
19646230,21868992,38693.0,OWN,debt_consolidation,12400.0,10.99, 36 months,B
41247715,44154491,55000.0,MORTGAGE,credit_card,12000.0,9.99, 36 months,B
52036915,55466640,80000.0,RENT,debt_consolidation,14000.0,19.99, 60 months,E
52456396,55946113,55000.0,MORTGAGE,debt_consolidation,16000.0,7.26, 36 months,A
19636577,21859327,96948.0,MORTGAGE,credit_card,20275.0,17.57, 60 months,D
58260742,62079463,110000.0,RENT,debt_consolidation,15000.0,17.86, 60 months,D
60355788,64332527,58000.0,MORTGAGE,credit_card,23000.0,5.32, 36 months,A
25226084,27679026,33000.0,RENT,credit_card,14450.0,14.99, 36 months,C
13877692,15930028,25000.0,MORTGAGE,home_improvement,8975.0,16.59, 36 months,D
67889834,72748588,25988.0,MORTGAGE,credit_card,10000.0,11.22, 60 months,B
56141977,59803813,76000.0,MORTGAGE,home_improvement,24550.0,12.29, 36 months,C
9454789,11286925,47000.0,RENT,debt_consolidation,7200.0,9.67, 36 months,B
2307807,2740187,108000.0,MORTGAGE,debt_consolidation,21000.0,8.9, 36 months,A
65954309,70649025,75000.0,RENT,debt_consolidation,8000.0,8.38, 36 months,B
38515841,41309647,86500.0,MORTGAGE,debt_consolidation,27650.0,21.99, 36 months,E
34462061,37125340,125000.0,RENT,other,16000.0,9.49, 60 months,B
4555568,5807759,59000.0,RENT,debt_consolidation,15000.0,13.11, 36 months,B
20802313,23074728,45000.0,RENT,debt_consolidation,8400.0,12.99, 36 months,C
7926136,9648201,60000.0,RENT,debt_consolidation,23850.0,18.55, 36 months,D
49443127,52761841,60000.0,RENT,moving,16000.0,15.61, 60 months,D
67367831,72179606,55000.0,MORTGAGE,debt_consolidation,15000.0,13.18, 60 months,C
34842817,37526080,73400.0,MORTGAGE,home_improvement,10000.0,8.67, 36 months,B
28121993,30635106,75000.0,MORTGAGE,debt_consolidation,24000.0,10.15, 60 months,B
44056222,47072973,120000.0,OWN,credit_card,22000.0,13.99, 60 months,C
15740434,17832858,48000.0,MORTGAGE,debt_consolidation,12075.0,16.59, 60 months,D
56049900,59711671,38256.0,MORTGAGE,debt_consolidation,16825.0,14.65, 36 months,C
12346525,14338680,41300.0,MORTGAGE,debt_consolidation,14000.0,8.9, 36 months,A
34874551,37557880,23724.0,MORTGAGE,medical,11775.0,15.99, 36 months,D
3159191,3871646,55416.0,RENT,debt_consolidation,12000.0,19.05, 36 months,D
22342813,24665601,125000.0,MORTGAGE,credit_card,19200.0,10.15, 36 months,B
49278087,52586815,315000.0,RENT,credit_card,35000.0,12.29, 36 months,C
38598593,41382461,59000.0,MORTGAGE,debt_consolidation,20050.0,17.14, 60 months,D
41110362,43986141,71000.0,RENT,debt_consolidation,10200.0,6.92, 36 months,A
41111125,43986939,55000.0,MORTGAGE,debt_consolidation,8500.0,7.89, 36 months,A
62255739,66452466,63600.0,RENT,debt_consolidation,8500.0,11.53, 36 months,B
58624146,62464919,56000.0,RENT,debt_consolidation,15000.0,13.33, 36 months,C
50003526,53362261,40976.21,MORTGAGE,debt_consolidation,15000.0,13.99, 60 months,C
3294372,4167735,63000.0,MORTGAGE,debt_consolidation,13100.0,18.49, 36 months,D
11936962,13929107,60000.0,MORTGAGE,home_improvement,10000.0,14.16, 36 months,C
35833450,38528884,48000.0,MORTGAGE,debt_consolidation,10000.0,13.66, 36 months,C
44767184,47844985,40536.0,RENT,debt_consolidation,7500.0,15.61, 36 months,D
52758500,56178226,15900.0,RENT,debt_consolidation,2800.0,16.55, 36 months,D
39280593,42084362,43825.6,RENT,credit_card,14000.0,22.99, 60 months,F
20388359,22661154,150000.0,RENT,credit_card,20000.0,8.39, 36 months,A
55160781,58731584,97500.0,OWN,debt_consolidation,15000.0,8.18, 36 months,B
63466411,67809165,70000.0,RENT,debt_consolidation,10000.0,7.89, 36 months,A
10645701,12517787,60000.0,RENT,credit_card,5000.0,12.85, 36 months,B
57703152,61455888,42000.0,RENT,credit_card,14400.0,11.53, 60 months,B
21150433,23433171,43000.0,MORTGAGE,debt_consolidation,11200.0,14.49, 60 months,C
53282510,56902247,85000.0,RENT,credit_card,12000.0,10.99, 36 months,B
44076196,47092938,60000.0,MORTGAGE,credit_card,24000.0,8.18, 36 months,B
55068391,58639116,108000.0,MORTGAGE,debt_consolidation,6450.0,13.33, 36 months,C
61381450,65500242,60000.0,RENT,credit_card,8000.0,12.69, 36 months,C
1010011,1213818,69600.0,MORTGAGE,debt_consolidation,24625.0,22.06, 60 months,F
23023385,25376227,125000.0,MORTGAGE,debt_consolidation,35000.0,13.98, 60 months,C
61982502,66175219,40000.0,RENT,other,4000.0,9.99, 36 months,B
5186951,6509283,104000.0,OWN,home_improvement,35000.0,15.22, 36 months,C
67929912,72788669,90000.0,MORTGAGE,debt_consolidation,30000.0,17.27, 60 months,D
57722746,61475479,44000.0,MORTGAGE,debt_consolidation,15900.0,16.55, 36 months,D
59522811,63456586,67600.0,RENT,debt_consolidation,6800.0,9.99, 36 months,B
30215794,32759017,28000.0,MORTGAGE,debt_consolidation,11700.0,16.99, 60 months,D
6570529,8122546,54000.0,RENT,debt_consolidation,19200.0,9.71, 36 months,B
50900368,54280091,74800.0,MORTGAGE,debt_consolidation,27750.0,13.33, 60 months,C
58260587,62079304,85000.0,MORTGAGE,home_improvement,25000.0,17.57, 60 months,D
65067155,69603871,88000.0,RENT,debt_consolidation,16000.0,7.89, 36 months,A
40634762,43500492,56000.0,RENT,small_business,16000.0,15.61, 60 months,D
47991602,51231372,70000.0,MORTGAGE,debt_consolidation,24000.0,12.69, 60 months,C
65926910,70621693,50000.0,OWN,debt_consolidation,10200.0,9.17, 36 months,B
58643264,62484024,70000.0,MORTGAGE,debt_consolidation,30000.0,14.65, 60 months,C
1244733,1485888,36000.0,MORTGAGE,debt_consolidation,14800.0,13.99, 36 months,C
41062562,43938400,48000.0,RENT,major_purchase,14400.0,18.25, 60 months,E
52798313,56298034,110000.0,RENT,major_purchase,19175.0,19.99, 60 months,E
46349578,49487442,900000.0,MORTGAGE,debt_consolidation,25000.0,7.89, 60 months,A
59102796,62990639,58000.0,RENT,medical,4800.0,13.33, 36 months,C
32789563,35422725,100000.0,MORTGAGE,credit_card,14000.0,13.66, 60 months,C
15370036,17442474,200000.0,MORTGAGE,other,10000.0,11.99, 36 months,B
22253800,24576511,65880.0,MORTGAGE,credit_card,19200.0,12.69, 60 months,C
21120810,23403506,43000.0,MORTGAGE,debt_consolidation,18000.0,9.17, 36 months,B
46527437,49665209,57450.0,MORTGAGE,debt_consolidation,21600.0,14.65, 60 months,C
46437092,49574828,58000.0,MORTGAGE,debt_consolidation,6000.0,12.69, 36 months,C
57244341,60947058,40000.0,RENT,debt_consolidation,16800.0,26.77, 60 months,G
55189749,58760514,150000.0,MORTGAGE,moving,19200.0,13.33, 60 months,C
44025575,47042304,45000.0,RENT,debt_consolidation,9000.0,9.99, 36 months,B
58702318,62543038,95000.0,MORTGAGE,debt_consolidation,8000.0,12.69, 36 months,C
9206316,11028350,33000.0,OWN,credit_card,6400.0,13.67, 36 months,B
62105450,66302168,105000.0,MORTGAGE,other,25000.0,13.33, 36 months,C
67545271,72388984,51696.0,RENT,debt_consolidation,15000.0,18.2, 36 months,E
10904900,12787048,120000.0,RENT,debt_consolidation,24000.0,20.5, 36 months,E
61402648,65521477,70000.0,MORTGAGE,debt_consolidation,25000.0,9.99, 60 months,B
504871,650270,65000.0,RENT,other,2000.0,11.36, 36 months,B
65686704,70319517,70000.0,MORTGAGE,debt_consolidation,16000.0,12.59, 60 months,C
1380379,1625132,35000.0,OWN,debt_consolidation,2700.0,12.12, 36 months,B
60793694,64835504,60000.0,RENT,debt_consolidation,30000.0,19.19, 36 months,E
58902503,62765226,95000.0,MORTGAGE,home_improvement,20000.0,8.18, 36 months,B
42464060,45430815,65000.0,RENT,debt_consolidation,14400.0,17.86, 60 months,D
20117647,22380352,36000.0,RENT,debt_consolidation,14350.0,12.49, 36 months,B
53924575,57475308,40000.0,RENT,debt_consolidation,2275.0,16.55, 36 months,D
21240588,23543428,120000.0,MORTGAGE,debt_consolidation,25000.0,7.12, 36 months,A
6550192,5697705,100000.0,OWN,home_improvement,24000.0,11.99, 36 months,B
58492549,62333269,109600.0,MORTGAGE,debt_consolidation,35000.0,13.33, 36 months,C
8996064,10788128,50000.0,OWN,debt_consolidation,10000.0,13.67, 36 months,B
